id;project_name;file_path;route;line_number;code_snippet;source_variable;sink_type;notification_message;is_sanitized;source_of_data;is_dom;label;tool;pattern_id;severity;is_confirmed;taint_flow;sanitization_method;analysis_type;confidence_score;created_at;is_laravel_request;group_name;language_type
8735;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\module_settings.js;;64;"62:                         valReflect.innerHTML = node.value; | 63:                         node.addEventListener('input', function (){ | >>>                             valReflect.innerHTML = node.value; | 65:                         }); | 66:                     }";node.value;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8736;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\module_settings.js;;192;"190:                 var bind = this.dataset.bind; | 191:                 if(val[bind]){ | >>>                     this.innerHTML = val[bind]; | 193:                 } else { | 194:                     this.innerHTML = this.dataset.orig;";val;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8737;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\module_settings.js;;194;"192:                     this.innerHTML = val[bind]; | 193:                 } else { | >>>                     this.innerHTML = this.dataset.orig; | 195:                 } | 196:             });";val;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8738;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\module_settings.js;;204;"202:             this.dataset.orig = this.innerHTML; | 203:             if(val[bind]){ | >>>                 this.innerHTML = val[bind]; | 205:             } | 206:         });";val;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8739;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\moveable.js;;9;"7: version: 0.53.0 | 8: */ | >>> !function(t,e){""object""==typeof exports&&""undefined""!=typeof module?module.expor... (استخدام: setTimeout)";t;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8740;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\plus.js;;196;"194:  | 195:                           var shImg = document.createElement('div'); | >>>                          shImg.innerHTML = data; | 197:                          shImg.part = 'mw-module-icon'; | 198:                          if(shImg.querySelector('svg') !== null) {";data;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8741;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\prop_editor.js;;29;"27:             var el = document.createElement('label'); | 28:             el.className = 'control-label d-block prop-ui-label'; | >>>             el.innerHTML = content; | 30:             return el; | 31:         },";content;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8742;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\prop_editor.js;;35;"33:             var el = document.createElement('button'); | 34:             el.className = 'mw-ui-btn'; | >>>             el.innerHTML = content; | 36:             return el; | 37:         },";content;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8743;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\prop_editor.js;;51;"49:                         var opt = document.createElement('option'); | 50:                         if(typeof options[i] === 'string' || typeof options[i] =... | >>>                             opt.innerHTML = options[i]; | 52:                             opt.value = options[i]; | 53:                         }";options;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8744;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\prop_editor.js;;55;"53:                         } | 54:                         else{ | >>>                             opt.innerHTML = options[i].title; | 56:                             opt.value = options[i].value; | 57:                         }";options;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8745;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\prop_editor.js;;233;"231:             var node = document.createElement('div'); | 232:             if(typeof config.content === 'string') { | >>>                 node.innerHTML = config.content; | 234:             } else { | 235:                 var newItems = proto.updateSchema(config.content);";config.content;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8746;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\prop_editor.js;;686;"684:                     this.addBtn.className = 'mw-ui-link'; | 685:                     //this.addBtn.innerHTML = '<span class=""mw-icon-plus""></span... | >>>                     this.addBtn.innerHTML = mw.msg.addImage; | 687:                     this.addBtn.onclick = function(){ | 688:                         el.appendChild(createButton(undefined, 0, proto));";span;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8747;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\source-edit.js;;17;"15:  | 16:         mw.$(area).on('input', function () { | >>>             validator.innerHTML = area.value; | 18:             ok.disabled = validator.innerHTML !==  area.value; | 19:             ok.classList[ok.disabled ? 'add' : 'remove']('disabled');";area.value;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8748;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\state.js;;45;"43:         this.timeoutRecord = function(item){ | 44:             clearTimeout(this._timeout); | >>>             this._timeout = setTimeout(function(scope, item){ | 46:                 scope.record(item); | 47:             }, 333, this, item); (استخدام آمن: setTimeout مع دالة)";scope;setTimeout;✓ setTimeout() is used safely with a function argument.;1;;1;0;semgrep;unsafe-settimeout-without-sanitization;medium;0;;sanitize;static;0.4;29/12/25 17:18;0;unknown;js
8749;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\tags.js;;253;"251:              } | 252:  | >>>             tag_holder.innerHTML = '<span class=""' + config.tagBtnClass + '"">' +... | 254:  | 255:              if(typeof this.options.disableItem === 'function') {";span;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8750;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\tools\dialog.js;;235;"199:             mw.top().__dialogsData._esc = true; | 200:             mw.$(document).on('keydown', function (e) { | >>>                 if (mw.event.is.escape(e)) { | 202:                     var dlg = mw.top().__dialogs[mw.top().__dialogs.length - 1]; | 203:                     if (dlg && dlg.options && dlg.options.closeOnEscape) { (تعقيم: escape)";div;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8751;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\tools\dialog.js;;302;"199:             mw.top().__dialogsData._esc = true; | 200:             mw.$(document).on('keydown', function (e) { | >>>                 if (mw.event.is.escape(e)) { | 202:                     var dlg = mw.top().__dialogs[mw.top().__dialogs.length - 1]; | 203:                     if (dlg && dlg.options && dlg.options.closeOnEscape) { (تعقيم: escape)";cont;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8752;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\tools\editor.js;;44;"42:             frame.onload = function () { | 43:                 var val = o.element.nodeName !== 'TEXTAREA' ? o.element.innerHTM... | >>>                 frame.contentWindow.document.getElementById('editor-area').inner... | 45:                 if (!!o.hideControls && o.hideControls.constructor === [].constr... | 46:                     var l = o.hideControls.length, i = 0;";val;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8753;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\tools\editor.js;;65;"63:                 }, frame.contentWindow.SetValueTime); | 64:                 mw.$(obj.element).on('sourceChanged', function(e, val){ | >>>                     frame.contentWindow.document.getElementById('editor-area').i... | 66:                 }) | 67:                 mw.$(frame.contentWindow.document.getElementById('editor-area'))...";frame.contentWindow.SetValueTime;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8754;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\tools\editor.js;;69;67:                 mw.$(frame.contentWindow.document.getElementById('editor-area'))... | 68:                     if (frame.richtextEditorSettings.element.nodeName !== 'TEXTA... | >>>                         frame.richtextEditorSettings.element.innerHTML = this.in... | 70:                     }  else { | 71:                         frame.richtextEditorSettings.element.value = this.innerH...;this.in...;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8755;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\tools\editor.js;;77;"75:             } | 76:             mw.$(obj.element).on('sourceChanged', function (e, val) { | >>>                 frame.contentWindow.document.getElementById('editor-area').inner... | 78:             }); | 79: ";val;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8756;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\tools\editor.js;;88;"86:         frame.setValue = function (val) { | 87:             frame.contentWindow.pauseChange = true; | >>>             frame.contentWindow.document.getElementById('editor-area').innerHTML... | 89:             if (frame.richtextEditorSettings.element.nodeName !== 'TEXTAREA') { | 90:                 frame.richtextEditorSettings.element.innerHTML = val";val;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8757;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\tools\editor.js;;90;88:             frame.contentWindow.document.getElementById('editor-area').innerHTML... | 89:             if (frame.richtextEditorSettings.element.nodeName !== 'TEXTAREA') { | >>>                 frame.richtextEditorSettings.element.innerHTML = val | 91:             } | 92:             else {;val;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8758;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\tools\element.js;;82;"80:                     this.append(new MWElement(this.settings.content)); | 81:                 } else if(typeof this.settings.content === 'string') { | >>>                     this.get(0).innerHTML = (this.settings.content); | 83:                 } | 84:             }";this.settings.content;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8759;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\tools\element.js;;318;"316:             } | 317:             return this.each(function (){ | >>>                 this.innerHTML = val; | 319:             }); | 320:         };";val;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8760;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\tools\elementedit.js;;11;"9:     var $input = $(input); | 10:     if (textonly === true) { | >>>         input.innerHTML = el.textContent; | 12:         input.onblur = function () { | 13:             var val = $input.text();";el.textContent;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8761;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\tools\elementedit.js;;34;"32:     } | 33:     else { | >>>         input.innerHTML = el.innerHTML; | 35:         input.onblur = function () { | 36:             var val = this.innerHTML;";el.innerHTML;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8762;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\tools\elementedit.js;;39;"37:             var ischanged = this.changed === true; | 38:             setTimeout(function () { | >>>                 el.innerHTML = val; | 40:                 if (typeof callback === 'function' && ischanged) { | 41:                     callback.call(val, el);";val;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8763;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\tools\elementedit.js;;49;"47:                 e.preventDefault(); | 48:                 var val = this.innerHTML; | >>>                 el.innerHTML = val; | 50:                 if (typeof callback === 'function') { | 51:                     callback.call(val, el);";val;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8764;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\tools\extradata-form.js;;49;"47:         }); | 48:         mw.$('script', form).each(function() { | >>>             eval($(this).text()); | 50:         }); | 51: ";this;eval;🚨 Using eval() without sanitization is very dangerous. You should use the alternative JSON.parse();0;;1;0;semgrep;unsafe-eval-without-sanitization;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8765;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\tools\gallery.js;;34;"32:             el.className = 'mw-gallery-fullscreen-item mw-gallery-item-' + i + (... | 33:             var desc = !item.description ? '' : '<div class=""mw-gallery-item-des... | >>>             el.innerHTML = '<div class=""mw-gallery-item-image""><img src=""'+(item... | 35:             this.container.appendChild(el); | 36:             return el;";div;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8766;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\tools\helpers.js;;184;"182:                 ins.appendChild(style); | 183:             } | >>>             style.innerHTML = css; | 185:             return style; | 186:         },";css;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8767;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\tools\helpers.js;;588;"586:         parseHtml: function (html) { | 587:             var doc = document.implementation.createHTMLDocument(""""); | >>>             doc.body.innerHTML = html; | 589:             return doc; | 590:         },";html;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8768;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\tools\images.js;;9;"7:                 var resizer = document.createElement('div'); | 8:                 resizer.className = 'mw-defaults mw_image_resizer'; | >>>                 resizer.innerHTML = '<div id=""image-edit-nav""><span onclick=""mw.... | 10:                 document.body.appendChild(resizer); | 11:                 mw.image_resizer = resizer;";div;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8769;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\tools\jquery.tools.js;;121;"119:     el._dialog = dialog; | 120:     if(isTemplate) { | >>>         dialog.dialogContainer.innerHTML = el.innerHTML; | 122:  | 123:     } else {";el.innerHTML;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8770;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\tools\loading.js;;25;"23:     var progress = document.createElement('div'); | 24:     progress.className = obj.skin; | >>>     progress.innerHTML = '<div class=""mw-ui-progress-bar"" style=""width: ' + obj.... | 26:     progress.progressInfo = obj; | 27:     var options = {";div;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8771;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\tools\notification.js;;48;"46:  | 47:                 $(next, targetDocument).css('display','block'); | >>>                 next.innerHTML = obj.errors[key]; | 49:             } | 50:         }";obj.errors;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8772;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\tools\notification.js;;96;"94:         div.id = name; | 95:         div.className = 'mw-notification mw-' + type; | >>>         div.innerHTML = '<div>' + text + '</div>'; | 97:         return div; | 98:     },";div;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8773;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\tools\select.js;;160;"158:  | 159:         } else { | >>>             scope._displayValue.innerHTML = plval + this.__indicateNumber(); | 161:  | 162:         }";plval;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8774;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\tools\select.js;;181;"179:             if (scope.settings.multiple) { | 180:                 oh.className = 'mw-ui-check mw-select-option'; | >>>                 oh.innerHTML =  '<input type=""checkbox""><span></span><span>'+sco... | 182:  | 183:                 $('input', oh).on('change', function () {";input;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8775;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\tools\select.js;;187;"185:                 }); | 186:             } else { | >>>                 oh.innerHTML = scope.getLabel(item); | 188:                 oh.onclick = function () { | 189:                     scope.value(oh.$value)";item;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8776;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\tools\select.js;;204;"202:  | 203:             if(scope.settings.autocomplete){ | >>>                 oh.innerHTML = '<input type=""text"" class=""mw-ui-invisible-field ... | 205:             } else { | 206:                 oh.innerHTML = '<span class=""mw-ui-btn-content""></span>';";input;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8777;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\tools\uiaccordion.js;;170;"168:         var active = (index === 0 ? (' ' + this.options.activeClass) : ''); | 169:         btn.className = (active + ' btn btn-link mw-admin-action-links mw-adm-li... | >>>         btn.innerHTML = content; | 171:         btn.onclick = function () { | 172:             scope.buttons.removeClass(scope.options.activeClass).eq(index).addCl...";content;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8778;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\tree.js;;515;"513:                 scope.open(this); | 514:             }); | >>>             setTimeout(function(li){ | 516:                 li.classList.remove('mw-tree-item-hidden'); | 517:             }, 10, li) (استخدام آمن: setTimeout مع دالة)";;setTimeout;✓ setTimeout() is used safely with a function argument.;1;;0;0;semgrep;unsafe-settimeout-without-sanitization;medium;0;;sanitize;static;0.4;29/12/25 17:18;0;unknown;js
8779;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\tree.js;;666;664:                     content.css('pointerEvents', 'none') | 665:  | >>>                     setTimeout((content)=>{ | 667:                         content.children().css('pointerEvents', 'all') | 668:                     }, 10, content) (استخدام آمن: setTimeout مع دالة);;setTimeout;✓ setTimeout() is used safely with a function argument.;1;;0;0;semgrep;unsafe-settimeout-without-sanitization;medium;0;;sanitize;static;0.4;29/12/25 17:18;0;unknown;js
8780;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\tree.js;;873;"871:                         var icon = scope.document.createElement('span'); | 872:                         menuitem.title = this.title; | >>>                         menuitem.innerHTML = iconResolver(this) +  this.title; | 874:                         menuitem.className = ((this.className || '') + ' mw-tree... | 875:                         if(this.icon.indexOf('<') === -1) {";this;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8781;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\tree.js;;879;"877:                         } else { | 878:                             icon.className = 'mw-tree-context-menu-icon'; | >>>                             icon.innerHTML = this.icon; | 880:                         } | 881: ";this.icon;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8782;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\tree.js;;968;"966:             var titleNode = document.createElement('span'); | 967:             titleNode.className = 'form-check-label mw-tree-item-title'; | >>>             titleNode.innerHTML = iconResolver(item) + item.title; | 969:             if(!item.is_active){ | 970:                 titleNode.title = mw.lang('Category is hidden');";item;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8783;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\tree.js;;1035;"1033:             mw.$(containerTitle).append(iconResolver(obj)) | 1034:             var title = scope.document.createElement('span'); | >>>             title.innerHTML = obj.title; | 1036:             title.alt = obj.title; | 1037:             containerTitle.appendChild(title);";obj.title;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8784;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\wysiwyg.js;;145;143:         cleaner.on('paste', function () { | 144:             setTimeout(function () { | >>>                 cleaner[0].innerHTML = mw.wysiwyg.clean_word(cleaner[0].innerHTM... | 146:             }, 100) | 147: ;cleaner;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8785;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\wysiwyg.js;;227;"225:                             mw.wysiwyg.modify(this, function () { | 226:                                 if (!mw.wysiwyg.isSafeMode(this)) { | >>>                                     this.innerHTML = '<p class=""element"">' + thi... | 228:                                 } | 229:                             });";p;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8786;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\wysiwyg.js;;238;"236:                             mw.wysiwyg.modify(this, function () { | 237:                                 if (!mw.wysiwyg.isSafeMode(this)) { | >>>                                     this.innerHTML = '<p class=""element"">' + thi... | 239:                                 } | 240:                             });";p;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8787;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\wysiwyg.js;;603;"601:         html = mw.wysiwyg.clean_word(html) | 602:         mw.wysiwyg._pasteManager = this._pasteManager || document.createElement(... | >>>         mw.wysiwyg._pasteManager.innerHTML = html; | 604:         mw.$('*', mw.wysiwyg._pasteManager).removeAttr('style'); | 605:         return mw.wysiwyg._pasteManager.innerHTML;";html;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8788;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\wysiwyg.js;;646;"644:                         this.appendChild(this.nextSibling); | 645:                     } | >>>                     this.innerHTML = this.innerHTML + this.nextElementSibling.in... | 647:                     this.nextElementSibling.innerHTML = ''; | 648:                     this.nextElementSibling.className = 'mw-skip-and-remove';";this.innerHTML;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8789;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\wysiwyg.js;;2410;"2408:             if (!curr.attr('data-type')) { | 2409:                 if (!isNaN(check) && num > 0) { | >>>                     this.innerHTML = this.innerHTML.replace(num + '.', ''); | 2411:                     curr.attr('data-type', 'ol'); | 2412:                 }";num;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8790;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\wysiwyg.js;;2534;"2532:             var start = mw.$([]); | 2533:             mw.$('li', parser).each(function () { | >>>                 this.innerHTML = this.innerHTML | 2535:                     .replace(/�/g, '')/* Not a dot */ | 2536:                     .replace(new RegExp(String.fromCharCode(160), ""g""), """")";this.innerHTML;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8791;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\wysiwyg.js;;2626;"2624:         mw.tools.foreachChildren(root, function () { | 2625:             if (mw.wysiwyg.hasContentFromWord(this)) { | >>>                 this.innerHTML = mw.wysiwyg.clean_word(this.innerHTML); | 2627:             } | 2628:             mw.wysiwyg.cleanTables(this);";this.innerHTML;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8792;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\wysiwyg.js;;2762;"2760:                 if (new_insert_html != null) { | 2761:                     var div = mw.wysiwyg.applier('code'); | >>>                     div.innerHTML = new_insert_html; | 2763:                 } | 2764:             } else if (val === 'insert_html') {";new_insert_html;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
